beneficiary_id,fraud_probability,risk_level,death_record_match,aadhaar_verified,location_mismatch,age,risk_factors
B000416,0.265,LOW,0,0,0,44,⚠️ Aadhaar not verified
B000417,0.0,,0,1,0,68,✓ No major risk factors
B000418,0.5225,MEDIUM,1,0,0,64,⚠️ Death record found | ⚠️ Aadhaar not verified
B000419,0.10750000000000001,LOW,0,1,0,77,✓ No major risk factors
B000420,0.10750000000000001,LOW,0,1,0,70,✓ No major risk factors
B000421,0.0,,0,1,0,70,✓ No major risk factors
B000422,0.365,MEDIUM,1,1,0,56,⚠️ Death record found
B000423,0.365,MEDIUM,1,1,0,56,⚠️ Death record found
B000424,0.265,LOW,0,0,0,60,⚠️ Aadhaar not verified
B000425,0.1575,LOW,0,0,0,78,⚠️ Aadhaar not verified
B000426,0.0,,0,1,0,59,✓ No major risk factors
B000427,0.0,,0,1,0,74,✓ No major risk factors
B000428,0.0,,0,1,0,27,✓ No major risk factors
B000429,0.0,,0,1,0,57,✓ No major risk factors
B000430,0.4775,MEDIUM,1,1,0,78,⚠️ Death record found
B000431,0.265,LOW,0,0,0,74,⚠️ Aadhaar not verified
B000432,0.10750000000000001,LOW,0,1,0,54,✓ No major risk factors
B000433,0.1625,LOW,0,0,0,78,⚠️ Aadhaar not verified
B000434,0.005000000000000001,LOW,0,1,0,50,✓ No major risk factors
B000435,0.0,,0,1,0,24,✓ No major risk factors
B000436,0.0,,0,1,0,74,✓ No major risk factors
B000437,0.84,CRITICAL,1,0,0,100,⚠️ Death record found | ⚠️ Aadhaar not verified | ⚠️ Centenarian (100 yrs) | 🚨 High fraud probability
B000438,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B000439,0.3675,MEDIUM,0,0,0,111,⚠️ Aadhaar not verified | ⚠️ Centenarian (111 yrs)
B000440,0.10750000000000001,LOW,0,1,0,85,✓ No major risk factors
B000441,0.0,,0,1,0,48,✓ No major risk factors
B000442,0.005000000000000001,LOW,0,1,0,72,✓ No major risk factors
B000443,0.1575,LOW,0,0,0,59,⚠️ Aadhaar not verified
B000444,0.005000000000000001,LOW,0,1,0,31,✓ No major risk factors
B000445,0.0,,0,1,0,70,✓ No major risk factors
B000446,0.0,,0,1,0,53,✓ No major risk factors
B000447,0.0,,0,1,0,71,✓ No major risk factors
B000448,0.0,,0,1,0,71,✓ No major risk factors
B000449,0.0,,0,1,0,76,✓ No major risk factors
B000450,0.10750000000000001,LOW,0,1,0,51,✓ No major risk factors
B000451,0.10750000000000001,LOW,0,1,0,48,✓ No major risk factors
B000452,0.0,,0,1,0,49,✓ No major risk factors
B000453,0.005000000000000001,LOW,0,1,0,66,✓ No major risk factors
B000454,0.10750000000000001,LOW,0,1,0,87,✓ No major risk factors
B000455,0.10750000000000001,LOW,0,1,0,67,✓ No major risk factors
B000456,0.0,,0,1,0,64,✓ No major risk factors
B000457,0.10750000000000001,LOW,0,1,0,42,✓ No major risk factors
B000458,0.0,,0,1,0,59,✓ No major risk factors
B000459,0.005000000000000001,LOW,0,1,0,67,✓ No major risk factors
B000460,0.1575,LOW,0,0,0,44,⚠️ Aadhaar not verified
B000461,0.6825,HIGH,1,1,0,117,⚠️ Death record found | ⚠️ Centenarian (117 yrs)
B000462,0.10750000000000001,LOW,0,1,0,65,✓ No major risk factors
B000463,0.63,HIGH,1,0,0,78,⚠️ Death record found | ⚠️ Aadhaar not verified
B000464,0.0,,0,1,0,73,✓ No major risk factors
B000465,0.31750000000000006,MEDIUM,0,1,0,120,⚠️ Centenarian (120 yrs)
B000466,0.0,,0,1,0,57,✓ No major risk factors
B000467,0.3675,MEDIUM,0,1,1,60,⚠️ Location mismatch
B000468,0.0,,0,1,0,67,✓ No major risk factors
B000469,0.10750000000000001,LOW,0,1,0,74,✓ No major risk factors
B000470,0.0,,0,1,0,43,✓ No major risk factors
B000471,0.10750000000000001,LOW,0,1,0,73,✓ No major risk factors
B000472,0.10750000000000001,LOW,0,1,0,79,✓ No major risk factors
B000473,0.0,,0,1,0,48,✓ No major risk factors
B000474,0.265,LOW,0,0,0,63,⚠️ Aadhaar not verified
B000475,0.0,,0,1,0,96,✓ No major risk factors
B000476,0.005000000000000001,LOW,0,1,0,64,✓ No major risk factors
B000477,0.0,,0,1,0,64,✓ No major risk factors
B000478,0.10750000000000001,LOW,0,1,0,77,✓ No major risk factors
B000479,0.31750000000000006,MEDIUM,0,1,0,100,⚠️ Centenarian (100 yrs)
B000480,0.1575,LOW,0,0,0,69,⚠️ Aadhaar not verified
B000481,0.005000000000000001,LOW,0,1,0,91,✓ No major risk factors
B000482,0.10750000000000001,LOW,0,1,0,77,✓ No major risk factors
B000483,0.10750000000000001,LOW,0,1,0,68,✓ No major risk factors
B000484,0.1575,LOW,0,0,0,78,⚠️ Aadhaar not verified
B000485,0.005000000000000001,LOW,0,1,0,99,✓ No major risk factors
B000486,0.265,LOW,0,0,0,68,⚠️ Aadhaar not verified
B000487,0.005000000000000001,LOW,0,1,0,54,✓ No major risk factors
B000488,0.10750000000000001,LOW,0,1,0,26,✓ No major risk factors
B000489,0.10750000000000001,LOW,0,1,0,59,✓ No major risk factors
B000490,0.10750000000000001,LOW,0,1,0,34,✓ No major risk factors
B000491,0.0,,0,1,0,28,✓ No major risk factors
B000492,0.10750000000000001,LOW,0,1,0,78,✓ No major risk factors
B000493,0.4725,MEDIUM,1,1,0,47,⚠️ Death record found
B000494,0.0,,0,1,0,20,✓ No major risk factors
B000495,0.005000000000000001,LOW,0,1,0,48,✓ No major risk factors
B000496,0.0,,0,1,0,44,✓ No major risk factors
B000497,0.265,LOW,0,1,1,45,⚠️ Location mismatch
B000498,0.10750000000000001,LOW,0,1,0,45,✓ No major risk factors
B000499,0.4725,MEDIUM,1,1,0,39,⚠️ Death record found
B000500,0.0,,0,1,0,73,✓ No major risk factors
B000501,0.6825,HIGH,1,1,0,110,⚠️ Death record found | ⚠️ Centenarian (110 yrs)
B000502,0.005000000000000001,LOW,0,1,0,41,✓ No major risk factors
B000503,0.365,MEDIUM,1,1,0,71,⚠️ Death record found
B000504,0.1125,LOW,0,1,0,58,✓ No major risk factors
B000505,0.0,,0,1,0,22,✓ No major risk factors
B000506,0.0,,0,1,0,55,✓ No major risk factors
B000507,0.10750000000000001,LOW,0,1,0,64,✓ No major risk factors
B000508,0.0,,0,1,0,30,✓ No major risk factors
B000509,0.0,,0,1,0,59,✓ No major risk factors
B000510,0.10750000000000001,LOW,0,1,0,56,✓ No major risk factors
B000511,0.0,,0,1,0,79,✓ No major risk factors
B000512,0.0,,0,1,0,66,✓ No major risk factors
B000513,0.265,LOW,0,0,0,54,⚠️ Aadhaar not verified
B000514,0.27,LOW,0,0,0,95,⚠️ Aadhaar not verified
B000515,0.10750000000000001,LOW,0,1,0,92,✓ No major risk factors
B000516,0.0,,0,1,0,62,✓ No major risk factors
B000517,0.63,HIGH,1,0,0,95,⚠️ Death record found | ⚠️ Aadhaar not verified
B000518,0.265,LOW,0,0,0,76,⚠️ Aadhaar not verified
B000519,0.10750000000000001,LOW,0,1,0,71,✓ No major risk factors
B000520,0.10750000000000001,LOW,0,1,0,57,✓ No major risk factors
B000521,0.525,MEDIUM,0,0,1,62,⚠️ Aadhaar not verified | ⚠️ Location mismatch
B000522,0.10750000000000001,LOW,0,1,0,62,✓ No major risk factors
B000523,0.0,,0,1,0,79,✓ No major risk factors
B000524,0.0,,0,1,0,57,✓ No major risk factors
B000525,0.0,,0,1,0,74,✓ No major risk factors
B000526,0.10750000000000001,LOW,0,1,0,40,✓ No major risk factors
B000527,0.0,,0,1,0,29,✓ No major risk factors
B000528,0.1125,LOW,0,1,0,90,✓ No major risk factors
B000529,0.4725,MEDIUM,1,1,0,65,⚠️ Death record found
B000530,0.63,HIGH,1,0,0,95,⚠️ Death record found | ⚠️ Aadhaar not verified
B000531,0.10750000000000001,LOW,0,1,0,78,✓ No major risk factors
B000532,0.0,,0,1,0,75,✓ No major risk factors
B000533,0.0,,0,1,0,70,✓ No major risk factors
B000534,0.0,,0,1,0,22,✓ No major risk factors
B000535,0.1125,LOW,0,1,0,89,✓ No major risk factors
B000536,0.005000000000000001,LOW,0,1,0,68,✓ No major risk factors
B000537,0.3725,MEDIUM,0,1,1,44,⚠️ Location mismatch
B000538,0.0,,0,1,0,62,✓ No major risk factors
B000539,0.265,LOW,0,0,0,91,⚠️ Aadhaar not verified
B000540,0.10750000000000001,LOW,0,1,0,66,✓ No major risk factors
B000541,0.63,HIGH,1,0,0,95,⚠️ Death record found | ⚠️ Aadhaar not verified
B000542,0.0,,0,1,0,77,✓ No major risk factors
B000543,0.10750000000000001,LOW,0,1,0,52,✓ No major risk factors
B000544,0.1575,LOW,0,0,0,22,⚠️ Aadhaar not verified
B000545,0.005000000000000001,LOW,0,1,0,63,✓ No major risk factors
B000546,0.0,,0,1,0,57,✓ No major risk factors
B000547,0.21000000000000002,LOW,0,1,0,108,⚠️ Centenarian (108 yrs)
B000548,0.10750000000000001,LOW,0,1,0,69,✓ No major risk factors
B000549,0.0,,0,1,0,49,✓ No major risk factors
B000550,0.10750000000000001,LOW,0,1,0,49,✓ No major risk factors
B000551,0.0,,0,1,0,59,✓ No major risk factors
B000552,0.0,,0,1,0,79,✓ No major risk factors
B000553,0.63,HIGH,1,0,0,57,⚠️ Death record found | ⚠️ Aadhaar not verified
B000554,0.0,,0,1,0,66,✓ No major risk factors
B000555,0.4725,MEDIUM,1,1,0,71,⚠️ Death record found
B000556,0.1575,LOW,0,0,0,72,⚠️ Aadhaar not verified
B000557,0.0,,0,1,0,18,✓ No major risk factors
B000558,0.10750000000000001,LOW,0,1,0,68,✓ No major risk factors
B000559,0.0,,0,1,0,83,✓ No major risk factors
B000560,0.63,HIGH,1,0,0,90,⚠️ Death record found | ⚠️ Aadhaar not verified
B000561,0.10750000000000001,LOW,0,1,0,62,✓ No major risk factors
B000562,0.63,HIGH,1,0,0,95,⚠️ Death record found | ⚠️ Aadhaar not verified
B000563,0.0,,0,1,0,72,✓ No major risk factors
B000564,0.0,,0,1,0,76,✓ No major risk factors
B000565,0.1625,LOW,0,0,0,69,⚠️ Aadhaar not verified
B000566,0.265,LOW,0,0,0,66,⚠️ Aadhaar not verified
B000567,0.1575,LOW,0,0,0,73,⚠️ Aadhaar not verified
B000568,0.0,,0,1,0,46,✓ No major risk factors
B000569,0.0,,0,1,0,80,✓ No major risk factors
B000570,0.1575,LOW,0,0,0,56,⚠️ Aadhaar not verified
B000571,0.0,,0,1,0,93,✓ No major risk factors
B000572,0.10750000000000001,LOW,0,1,0,48,✓ No major risk factors
B000573,0.0,,0,1,0,73,✓ No major risk factors
B000574,0.0,,0,1,0,70,✓ No major risk factors
B000575,0.10750000000000001,LOW,0,1,0,51,✓ No major risk factors
B000576,0.10750000000000001,LOW,0,1,0,94,✓ No major risk factors
B000577,0.0,,0,1,0,76,✓ No major risk factors
B000578,0.63,HIGH,1,0,0,48,⚠️ Death record found | ⚠️ Aadhaar not verified
B000579,0.10750000000000001,LOW,0,1,0,68,✓ No major risk factors
B000580,0.0,,0,1,0,93,✓ No major risk factors
B000581,0.0,,0,1,0,76,✓ No major risk factors
B000582,0.1575,LOW,0,0,0,75,⚠️ Aadhaar not verified
B000583,0.4725,MEDIUM,1,1,0,54,⚠️ Death record found
B000584,0.1125,LOW,0,1,0,78,✓ No major risk factors
B000585,0.0,,0,1,0,69,✓ No major risk factors
B000586,0.005000000000000001,LOW,0,1,0,55,✓ No major risk factors
B000587,0.10750000000000001,LOW,0,1,0,72,✓ No major risk factors
B000588,0.10750000000000001,LOW,0,1,0,75,✓ No major risk factors
B000589,0.10750000000000001,LOW,0,1,0,48,✓ No major risk factors
B000590,0.0,,0,1,0,29,✓ No major risk factors
B000591,0.0,,0,1,0,80,✓ No major risk factors
B000592,0.0,,0,1,0,52,✓ No major risk factors
B000593,0.1575,LOW,0,0,0,19,⚠️ Aadhaar not verified
B000594,0.005000000000000001,LOW,0,1,0,77,✓ No major risk factors
B000595,0.4725,MEDIUM,1,1,0,60,⚠️ Death record found
B000596,0.265,LOW,0,0,0,86,⚠️ Aadhaar not verified
B000597,0.0,,0,1,0,78,✓ No major risk factors
B000598,0.0,,0,1,0,59,✓ No major risk factors
B000599,0.1625,LOW,0,0,0,23,⚠️ Aadhaar not verified
B000600,0.26,LOW,0,1,1,56,⚠️ Location mismatch
B000601,0.1575,LOW,0,0,0,62,⚠️ Aadhaar not verified
B000602,0.0,,0,1,0,65,✓ No major risk factors
B000603,0.0,,0,1,0,53,✓ No major risk factors
B000604,0.265,LOW,0,0,0,91,⚠️ Aadhaar not verified
B000605,0.265,LOW,0,0,0,52,⚠️ Aadhaar not verified
B000606,0.0,,0,1,0,52,✓ No major risk factors
B000607,0.10750000000000001,LOW,0,1,0,80,✓ No major risk factors
B000608,0.10750000000000001,LOW,0,1,0,93,✓ No major risk factors
B000609,0.0,,0,1,0,56,✓ No major risk factors
B000610,0.10750000000000001,LOW,0,1,0,75,✓ No major risk factors
B000611,0.10750000000000001,LOW,0,1,0,39,✓ No major risk factors
B000612,0.005000000000000001,LOW,0,1,0,58,✓ No major risk factors
B000613,0.0,,0,1,0,51,✓ No major risk factors
B000614,0.1575,LOW,0,0,0,93,⚠️ Aadhaar not verified
B000615,0.005000000000000001,LOW,0,1,0,52,✓ No major risk factors
B000616,0.1625,LOW,0,0,0,61,⚠️ Aadhaar not verified
B000617,0.10750000000000001,LOW,0,1,0,65,✓ No major risk factors
B000618,0.0,,0,1,0,46,✓ No major risk factors
B000619,0.0,,0,1,0,61,✓ No major risk factors
B000620,0.0,,0,1,0,74,✓ No major risk factors
B000621,0.0,,0,1,0,66,✓ No major risk factors
B000622,0.10750000000000001,LOW,0,1,0,63,✓ No major risk factors
B000623,0.4725,MEDIUM,1,1,0,74,⚠️ Death record found
B000624,0.10750000000000001,LOW,0,1,0,65,✓ No major risk factors
B000625,0.0,,0,1,0,70,✓ No major risk factors
B000626,0.0,,0,1,0,37,✓ No major risk factors
B000627,0.1575,LOW,0,0,0,30,⚠️ Aadhaar not verified
B000628,0.265,LOW,0,0,0,70,⚠️ Aadhaar not verified
B000629,0.10750000000000001,LOW,0,1,0,50,✓ No major risk factors
B000630,0.1575,LOW,0,0,0,72,⚠️ Aadhaar not verified
B000631,0.0,,0,1,0,94,✓ No major risk factors
B000632,0.10750000000000001,LOW,0,1,0,77,✓ No major risk factors
B000633,0.1575,LOW,0,0,0,71,⚠️ Aadhaar not verified
B000634,0.1575,LOW,0,0,0,57,⚠️ Aadhaar not verified
B000635,0.0,,0,1,0,61,✓ No major risk factors
B000636,0.365,MEDIUM,1,1,0,18,⚠️ Death record found
B000637,0.4725,MEDIUM,1,1,0,42,⚠️ Death record found
B000638,0.0,,0,1,0,45,✓ No major risk factors
B000639,0.0,,0,1,0,61,✓ No major risk factors
B000640,0.0,,0,1,0,29,✓ No major risk factors
B000641,0.0,,0,1,0,50,✓ No major risk factors
B000642,0.0,,0,1,0,74,✓ No major risk factors
B000643,0.0,,0,1,0,47,✓ No major risk factors
B000644,0.89,CRITICAL,1,0,1,57,⚠️ Death record found | ⚠️ Aadhaar not verified | ⚠️ Location mismatch | 🚨 High fraud probability
B000645,0.10750000000000001,LOW,0,1,0,55,✓ No major risk factors
B000646,0.0,,0,1,0,69,✓ No major risk factors
B000647,0.10750000000000001,LOW,0,1,0,35,✓ No major risk factors
B000648,0.31750000000000006,MEDIUM,0,1,0,112,⚠️ Centenarian (112 yrs)
B000649,0.10750000000000001,LOW,0,1,0,40,✓ No major risk factors
B000650,0.0,,0,1,0,51,✓ No major risk factors
B000651,0.0,,0,1,0,49,✓ No major risk factors
B000652,0.27,LOW,0,0,0,66,⚠️ Aadhaar not verified
B000653,0.0,,0,1,0,54,✓ No major risk factors
B000654,0.1125,LOW,0,1,0,74,✓ No major risk factors
B000655,0.0,,0,1,0,83,✓ No major risk factors
B000656,0.265,LOW,0,0,0,50,⚠️ Aadhaar not verified
B000657,0.10750000000000001,LOW,0,1,0,18,✓ No major risk factors
B000658,0.265,LOW,0,0,0,61,⚠️ Aadhaar not verified
B000659,0.0,,0,1,0,27,✓ No major risk factors
B000660,0.1575,LOW,0,0,0,84,⚠️ Aadhaar not verified
B000661,0.10750000000000001,LOW,0,1,0,56,✓ No major risk factors
B000662,0.0,,0,1,0,79,✓ No major risk factors
B000663,0.0,,0,1,0,28,✓ No major risk factors
B000664,0.10750000000000001,LOW,0,1,0,63,✓ No major risk factors
B000665,0.005000000000000001,LOW,0,1,0,29,✓ No major risk factors
B000666,0.21000000000000002,LOW,0,1,0,114,⚠️ Centenarian (114 yrs)
B000667,0.0,,0,1,0,73,✓ No major risk factors
B000668,0.4725,MEDIUM,1,1,0,77,⚠️ Death record found
B000669,0.4775,MEDIUM,1,1,0,80,⚠️ Death record found
B000670,0.4725,MEDIUM,1,1,0,74,⚠️ Death record found
B000671,0.0,,0,1,0,27,✓ No major risk factors
B000672,0.0,,0,1,0,43,✓ No major risk factors
B000673,0.47000000000000003,MEDIUM,0,1,1,104,⚠️ Location mismatch | ⚠️ Centenarian (104 yrs)
B000674,0.10750000000000001,LOW,0,1,0,48,✓ No major risk factors
B000675,0.5225,MEDIUM,1,0,0,50,⚠️ Death record found | ⚠️ Aadhaar not verified
B000676,0.1575,LOW,0,0,0,45,⚠️ Aadhaar not verified
B000677,0.265,LOW,0,0,0,23,⚠️ Aadhaar not verified
B000678,0.0,,0,1,0,65,✓ No major risk factors
B000679,0.4725,MEDIUM,1,1,0,43,⚠️ Death record found
B000680,0.265,LOW,0,0,0,95,⚠️ Aadhaar not verified
B000681,0.0,,0,1,0,32,✓ No major risk factors
B000682,0.10750000000000001,LOW,0,1,0,45,✓ No major risk factors
B000683,0.10750000000000001,LOW,0,1,0,47,✓ No major risk factors
B000684,0.525,MEDIUM,0,0,1,64,⚠️ Aadhaar not verified | ⚠️ Location mismatch
B000685,0.7324999999999999,HIGH,1,1,1,56,⚠️ Death record found | ⚠️ Location mismatch
B000686,0.0,,0,1,0,63,✓ No major risk factors
B000687,0.0,,0,1,0,67,✓ No major risk factors
B000688,0.0,,0,1,0,65,✓ No major risk factors
B000689,0.0,,0,1,0,18,✓ No major risk factors
B000690,0.265,LOW,0,0,0,60,⚠️ Aadhaar not verified
B000691,0.0,,0,1,0,29,✓ No major risk factors
B000692,0.0,,0,1,0,57,✓ No major risk factors
B000693,0.63,HIGH,1,0,0,78,⚠️ Death record found | ⚠️ Aadhaar not verified
B000694,0.0,,0,1,0,76,✓ No major risk factors
B000695,0.1575,LOW,0,0,0,83,⚠️ Aadhaar not verified
B000696,0.005000000000000001,LOW,0,1,0,76,✓ No major risk factors
B000697,0.0,,0,1,0,83,✓ No major risk factors
B000698,0.0,,0,1,0,73,✓ No major risk factors
B000699,0.26,LOW,0,1,1,34,⚠️ Location mismatch
B000700,0.265,LOW,0,0,0,50,⚠️ Aadhaar not verified
B000701,0.1575,LOW,0,0,0,54,⚠️ Aadhaar not verified
B000702,0.10750000000000001,LOW,0,1,0,75,✓ No major risk factors
B000703,0.4725,MEDIUM,1,1,0,80,⚠️ Death record found
B000704,0.63,HIGH,1,0,0,69,⚠️ Death record found | ⚠️ Aadhaar not verified
B000705,0.10750000000000001,LOW,0,1,0,56,✓ No major risk factors
B000706,0.365,MEDIUM,1,1,0,64,⚠️ Death record found
B000707,0.0,,0,1,0,57,✓ No major risk factors
B000708,0.1575,LOW,0,0,0,19,⚠️ Aadhaar not verified
B000709,0.0,,0,1,0,89,✓ No major risk factors
B000710,0.265,LOW,0,0,0,50,⚠️ Aadhaar not verified
B000711,0.0,,0,1,0,54,✓ No major risk factors
B000712,0.0,,0,1,0,73,✓ No major risk factors
B000713,0.0,,0,1,0,67,✓ No major risk factors
B000714,0.1575,LOW,0,0,0,99,⚠️ Aadhaar not verified
B000715,0.0,,0,1,0,31,✓ No major risk factors
B000716,0.4775,MEDIUM,1,1,0,54,⚠️ Death record found
B000717,0.0,,0,1,0,49,✓ No major risk factors
B000718,0.0,,0,1,0,77,✓ No major risk factors
B000719,0.0,,0,1,0,46,✓ No major risk factors
B000720,0.265,LOW,0,0,0,18,⚠️ Aadhaar not verified
B000721,0.475,MEDIUM,0,0,0,109,⚠️ Aadhaar not verified | ⚠️ Centenarian (109 yrs)
B000722,0.1575,LOW,0,0,0,76,⚠️ Aadhaar not verified
B000723,0.0,,0,1,0,58,✓ No major risk factors
B000724,0.10750000000000001,LOW,0,1,0,59,✓ No major risk factors
B000725,0.0,,0,1,0,18,✓ No major risk factors
B000726,0.0,,0,1,0,52,✓ No major risk factors
B000727,0.0,,0,1,0,78,✓ No major risk factors
B000728,0.265,LOW,0,0,0,72,⚠️ Aadhaar not verified
B000729,0.0,,0,1,0,59,✓ No major risk factors
B000730,0.0,,0,1,0,74,✓ No major risk factors
B000731,0.1575,LOW,0,0,0,88,⚠️ Aadhaar not verified
B000732,0.1575,LOW,0,0,0,47,⚠️ Aadhaar not verified
B000733,0.0,,0,1,0,77,✓ No major risk factors
B000734,0.10750000000000001,LOW,0,1,0,75,✓ No major risk factors
B000735,0.1575,LOW,0,0,0,61,⚠️ Aadhaar not verified
B000736,0.0,,0,1,0,41,✓ No major risk factors
B000737,0.4725,MEDIUM,1,1,0,49,⚠️ Death record found
B000738,0.0,,0,1,0,60,✓ No major risk factors
B000739,0.265,LOW,0,0,0,75,⚠️ Aadhaar not verified
B000740,0.0,,0,1,0,75,✓ No major risk factors
B000741,0.10750000000000001,LOW,0,1,0,49,✓ No major risk factors
B000742,0.26,LOW,0,1,1,45,⚠️ Location mismatch
B000743,0.10750000000000001,LOW,0,1,0,61,✓ No major risk factors
B000744,0.1575,LOW,0,0,0,80,⚠️ Aadhaar not verified
B000745,0.10750000000000001,LOW,0,1,0,71,✓ No major risk factors
B000746,0.27,LOW,0,0,0,53,⚠️ Aadhaar not verified
B000747,0.635,HIGH,1,0,0,97,⚠️ Death record found | ⚠️ Aadhaar not verified
B000748,0.265,LOW,0,0,0,82,⚠️ Aadhaar not verified
B000749,0.0,,0,1,0,50,✓ No major risk factors
B000750,0.10750000000000001,LOW,0,1,0,79,✓ No major risk factors
B000751,0.3675,MEDIUM,0,1,1,92,⚠️ Location mismatch
B000752,0.10750000000000001,LOW,0,1,0,88,✓ No major risk factors
B000753,0.005000000000000001,LOW,0,1,0,67,✓ No major risk factors
B000754,0.1125,LOW,0,1,0,54,✓ No major risk factors
B000755,0.10750000000000001,LOW,0,1,0,50,✓ No major risk factors
B000756,0.0,,0,1,0,45,✓ No major risk factors
B000757,0.265,LOW,0,0,0,80,⚠️ Aadhaar not verified
B000758,0.10750000000000001,LOW,0,1,0,74,✓ No major risk factors
B000759,0.0,,0,1,0,80,✓ No major risk factors
B000760,0.0,,0,1,0,78,✓ No major risk factors
B000761,0.0,,0,1,0,96,✓ No major risk factors
B000762,0.0,,0,1,0,85,✓ No major risk factors
B000763,0.0,,0,1,0,40,✓ No major risk factors
B000764,0.4725,MEDIUM,1,1,0,69,⚠️ Death record found
B000765,0.10750000000000001,LOW,0,1,0,68,✓ No major risk factors
B000766,0.0,,0,1,0,52,✓ No major risk factors
B000767,0.1575,LOW,0,0,0,72,⚠️ Aadhaar not verified
B000768,0.5275,MEDIUM,1,0,0,57,⚠️ Death record found | ⚠️ Aadhaar not verified
