beneficiary_id,transaction_date,amount,status,payment_mode,location,is_fraudulent
B031584,2025-09-29,159.75,FAILED,DBT,Karnataka,True
B030025,2026-03-19,229.0,SUCCESS,DBT,Uttar Pradesh,False
B044191,2026-01-17,217.0,FAILED,Bank Transfer,Tamil Nadu,False
B046178,2025-09-22,230.0,SUCCESS,Bank Transfer,Others,False
B033231,2025-09-11,284.0,SUCCESS,DBT,West Bengal,False
B042044,2024-11-14,310.0,SUCCESS,Cash,Gujarat,False
B017798,2026-02-26,283.0,SUCCESS,Post Office,Rajasthan,False
B011215,2025-08-19,288.64,SUCCESS,DBT,Uttar Pradesh,True
B032907,2025-07-16,102.0,SUCCESS,DBT,Madhya Pradesh,False
B011909,2025-08-01,202.0,SUCCESS,Cash,Rajasthan,False
B003586,2025-01-02,195.0,SUCCESS,DBT,Bihar,False
B034718,2025-01-11,210.0,SUCCESS,Post Office,Others,False
B024608,2026-05-13,100.0,SUCCESS,DBT,Karnataka,False
B013952,2026-01-01,308.0,FAILED,DBT,Rajasthan,False
B018205,2024-11-20,183.0,FAILED,Post Office,Karnataka,False
B000602,2025-06-03,166.0,SUCCESS,Post Office,Uttar Pradesh,False
B022823,2025-03-03,113.06,SUCCESS,Post Office,Others,True
B021653,2025-02-25,210.0,SUCCESS,Cash,Uttar Pradesh,False
B011677,2025-11-28,100.0,FAILED,DBT,West Bengal,False
B004188,2025-08-27,212.0,SUCCESS,Post Office,Karnataka,False
B006479,2024-07-28,223.0,FAILED,Bank Transfer,West Bengal,False
B032681,2025-09-16,362.0,SUCCESS,Post Office,Maharashtra,False
B000384,2024-09-03,301.0,SUCCESS,Cash,Andhra Pradesh,False
B023254,2025-08-27,260.0,FAILED,DBT,Bihar,False
B032469,2025-02-07,227.0,SUCCESS,Bank Transfer,Others,False
B023933,2025-05-12,204.0,SUCCESS,DBT,Tamil Nadu,False
B005576,2026-03-26,210.0,SUCCESS,Post Office,Others,False
B047542,2025-11-02,241.0,FAILED,Cash,Others,False
B024799,2025-07-01,232.0,SUCCESS,Bank Transfer,Karnataka,False
B008408,2025-08-08,352.0,SUCCESS,Bank Transfer,Maharashtra,False
B021267,2026-05-22,209.8,SUCCESS,Bank Transfer,Rajasthan,True
B036627,2024-09-23,198.0,SUCCESS,Bank Transfer,Others,False
B016156,2025-04-26,165.0,SUCCESS,Bank Transfer,Others,False
B014974,2026-05-06,219.0,FAILED,DBT,Maharashtra,False
B018657,2024-07-02,303.0,FAILED,DBT,Uttar Pradesh,False
B027261,2025-04-03,240.0,SUCCESS,DBT,Karnataka,False
B003857,2024-12-13,223.01,SUCCESS,DBT,Rajasthan,True
B030628,2026-03-29,393.0,SUCCESS,Cash,Tamil Nadu,False
B018841,2025-05-01,250.0,SUCCESS,Post Office,Andhra Pradesh,False
B004306,2025-03-16,104.0,SUCCESS,DBT,Bihar,False
B038159,2024-09-07,289.84,SUCCESS,DBT,Gujarat,True
B012980,2025-11-01,188.0,SUCCESS,Cash,Uttar Pradesh,False
B039844,2025-08-11,190.0,SUCCESS,DBT,Rajasthan,False
B018776,2025-09-22,285.0,SUCCESS,Cash,West Bengal,False
B007519,2025-11-22,246.0,SUCCESS,Bank Transfer,Others,False
B031041,2024-10-22,228.27,FAILED,Bank Transfer,Others,True
B007466,2026-04-23,345.0,SUCCESS,Post Office,Rajasthan,False
B010748,2024-09-20,306.0,SUCCESS,Bank Transfer,Others,False
B039680,2026-01-21,230.98,SUCCESS,Bank Transfer,Madhya Pradesh,True
B003790,2025-05-02,343.75,SUCCESS,Cash,Tamil Nadu,True
B046518,2025-07-27,177.0,FAILED,Post Office,Rajasthan,False
B002138,2025-11-08,100.0,SUCCESS,Post Office,Others,False
B033675,2024-06-15,188.0,SUCCESS,Bank Transfer,Bihar,False
B037670,2024-10-02,287.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B041615,2026-04-28,200.0,SUCCESS,Cash,West Bengal,False
B037534,2024-11-04,180.0,FAILED,Cash,Tamil Nadu,False
B003711,2026-05-25,256.0,SUCCESS,Bank Transfer,West Bengal,False
B012828,2026-01-26,304.44,FAILED,DBT,Others,True
B031223,2024-09-18,218.0,SUCCESS,Bank Transfer,Others,False
B012667,2025-10-08,290.0,SUCCESS,Cash,Uttar Pradesh,False
B021434,2026-05-03,268.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B032148,2025-08-15,301.0,SUCCESS,Bank Transfer,West Bengal,False
B006176,2026-01-16,164.8,SUCCESS,Bank Transfer,Gujarat,True
B049596,2025-04-30,110.12,SUCCESS,DBT,Others,True
B016031,2024-12-10,317.0,SUCCESS,DBT,Uttar Pradesh,False
B021602,2026-01-29,217.14,SUCCESS,Bank Transfer,Others,True
B031328,2025-04-09,225.08,SUCCESS,DBT,Bihar,True
B011488,2024-11-15,116.0,FAILED,DBT,Maharashtra,False
B047481,2025-05-17,289.4,FAILED,Cash,Gujarat,True
B008213,2024-10-09,314.0,SUCCESS,Post Office,Uttar Pradesh,False
B035583,2024-12-05,190.0,FAILED,Post Office,Rajasthan,False
B021596,2025-12-13,286.1,FAILED,DBT,Rajasthan,True
B028164,2026-01-31,244.0,SUCCESS,DBT,Uttar Pradesh,False
B020272,2026-02-01,333.0,SUCCESS,Cash,Maharashtra,False
B007272,2024-06-17,368.0,SUCCESS,DBT,Tamil Nadu,False
B001043,2025-07-05,203.0,SUCCESS,Bank Transfer,Maharashtra,False
B040698,2026-01-23,267.0,SUCCESS,Bank Transfer,Gujarat,False
B020805,2025-06-07,259.0,SUCCESS,DBT,Bihar,False
B038297,2026-03-08,278.0,SUCCESS,DBT,Uttar Pradesh,False
B030277,2024-07-18,205.0,SUCCESS,DBT,Others,False
B035302,2025-06-12,250.0,SUCCESS,Post Office,Others,False
B002618,2025-11-14,141.0,SUCCESS,DBT,Others,False
B009596,2025-10-15,247.0,FAILED,DBT,Karnataka,False
B026506,2026-02-22,231.0,FAILED,DBT,Maharashtra,False
B006038,2024-11-19,327.0,SUCCESS,Bank Transfer,Others,False
B026179,2025-09-20,291.0,SUCCESS,Cash,Bihar,False
B034397,2026-04-17,269.0,SUCCESS,Bank Transfer,Others,False
B002472,2026-02-15,236.0,SUCCESS,Cash,Karnataka,False
B029951,2024-09-01,204.0,SUCCESS,Post Office,Madhya Pradesh,False
B007714,2025-07-06,258.0,SUCCESS,Cash,Andhra Pradesh,False
B009777,2025-04-23,195.0,SUCCESS,Cash,Maharashtra,False
B015383,2026-01-20,306.0,FAILED,Cash,Maharashtra,False
B020726,2025-07-04,190.0,SUCCESS,Post Office,Others,False
B000453,2025-01-27,207.0,SUCCESS,DBT,Maharashtra,False
B003156,2026-02-28,278.0,FAILED,Bank Transfer,Others,False
B030713,2026-02-28,303.0,FAILED,Post Office,Maharashtra,False
B030574,2025-08-14,347.0,FAILED,DBT,Maharashtra,False
B005091,2026-03-08,182.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B003849,2025-09-30,268.0,FAILED,Bank Transfer,Maharashtra,False
B016448,2024-12-21,174.0,SUCCESS,Cash,Others,False
B020588,2026-05-26,324.0,SUCCESS,DBT,Madhya Pradesh,False
B014027,2026-01-20,291.0,FAILED,Bank Transfer,Others,False
B019151,2026-02-09,285.0,SUCCESS,Cash,Rajasthan,False
B042248,2024-09-23,221.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B025320,2025-09-03,267.0,SUCCESS,Bank Transfer,West Bengal,False
B030838,2025-08-29,270.0,SUCCESS,Cash,Rajasthan,False
B021435,2024-11-13,103.0,SUCCESS,Bank Transfer,Others,False
B048832,2026-03-27,223.03,SUCCESS,DBT,Uttar Pradesh,True
B008072,2024-10-08,89.48,SUCCESS,Cash,Andhra Pradesh,True
B007435,2024-10-02,196.0,FAILED,Post Office,Maharashtra,False
B017456,2025-06-22,87.2,SUCCESS,Bank Transfer,Others,True
B043968,2025-03-10,286.0,SUCCESS,Bank Transfer,Karnataka,False
B017317,2025-04-13,214.0,FAILED,Bank Transfer,Gujarat,False
B012225,2024-12-14,288.0,SUCCESS,Post Office,Bihar,False
B006203,2024-07-14,282.0,SUCCESS,DBT,Maharashtra,False
B028424,2025-08-01,284.0,SUCCESS,DBT,Maharashtra,False
B038378,2025-11-19,200.0,SUCCESS,Cash,Others,False
B036740,2025-05-16,194.0,FAILED,Bank Transfer,Others,False
B012538,2025-05-16,232.0,SUCCESS,DBT,Others,False
B033616,2025-07-30,223.0,SUCCESS,Bank Transfer,Others,False
B021613,2025-04-03,100.0,SUCCESS,Cash,Andhra Pradesh,False
B023023,2026-02-28,100.0,SUCCESS,Post Office,Uttar Pradesh,False
B038549,2024-10-19,212.0,SUCCESS,Cash,Uttar Pradesh,False
B035829,2026-01-01,100.0,SUCCESS,Cash,West Bengal,False
B011917,2025-04-24,191.0,SUCCESS,Post Office,Madhya Pradesh,False
B018051,2024-10-06,152.23,SUCCESS,Cash,Others,True
B019516,2025-04-11,234.0,FAILED,DBT,Gujarat,False
B023016,2025-07-04,284.0,SUCCESS,Cash,Maharashtra,False
B016165,2025-03-28,214.0,SUCCESS,Bank Transfer,Maharashtra,False
B004779,2024-11-03,100.0,SUCCESS,Post Office,Others,False
B028566,2025-01-27,349.0,SUCCESS,DBT,Others,False
B024745,2024-09-11,230.0,SUCCESS,Cash,West Bengal,False
B018543,2024-11-03,160.91,FAILED,Cash,Andhra Pradesh,True
B018880,2024-11-21,237.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B007730,2024-07-22,194.0,FAILED,DBT,Bihar,False
B039970,2025-07-18,223.48,SUCCESS,Cash,Maharashtra,True
B014243,2025-10-28,151.95,FAILED,Post Office,Others,True
B015992,2025-02-05,197.34,FAILED,DBT,Andhra Pradesh,True
B001860,2024-10-26,271.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B019806,2025-12-06,100.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B045390,2025-06-23,358.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B031863,2025-07-05,222.0,FAILED,Post Office,Others,False
B007258,2026-01-16,338.0,SUCCESS,DBT,Madhya Pradesh,False
B018282,2026-05-19,151.85,SUCCESS,Post Office,West Bengal,True
B016037,2024-07-08,229.0,SUCCESS,DBT,Others,False
B002382,2025-12-15,163.0,SUCCESS,DBT,Others,False
B048261,2025-11-17,171.0,SUCCESS,DBT,Others,False
B017122,2025-07-01,119.76,FAILED,Cash,Bihar,True
B014551,2024-07-15,103.42,SUCCESS,Post Office,Madhya Pradesh,True
B028674,2025-10-21,224.0,SUCCESS,Cash,Others,False
B002333,2025-10-15,100.0,SUCCESS,Cash,Madhya Pradesh,False
B045989,2025-08-10,216.61,SUCCESS,Cash,Others,True
B026005,2025-02-06,227.0,FAILED,Bank Transfer,Tamil Nadu,False
B014211,2024-11-01,179.0,SUCCESS,DBT,Andhra Pradesh,False
B016531,2026-02-01,254.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B032266,2024-12-18,102.0,SUCCESS,Cash,Others,False
B007521,2025-09-30,159.0,SUCCESS,Cash,Madhya Pradesh,False
B024145,2025-05-16,292.04,SUCCESS,Cash,West Bengal,True
B035449,2025-11-14,219.0,SUCCESS,DBT,Maharashtra,False
B019269,2025-12-19,237.0,SUCCESS,DBT,Rajasthan,False
B029722,2025-01-18,203.0,FAILED,Cash,West Bengal,False
B045725,2025-06-03,345.0,SUCCESS,Cash,Tamil Nadu,False
B038808,2025-10-09,329.0,SUCCESS,Cash,Others,False
B006490,2025-09-23,186.0,FAILED,Cash,Maharashtra,False
B030115,2026-03-21,344.0,SUCCESS,DBT,Rajasthan,False
B027128,2024-12-20,229.98,SUCCESS,Post Office,Tamil Nadu,True
B022519,2024-08-09,210.0,SUCCESS,Bank Transfer,Bihar,False
B031752,2025-08-14,196.0,FAILED,DBT,Uttar Pradesh,False
B021341,2026-02-24,193.0,FAILED,Cash,Uttar Pradesh,False
B004149,2024-12-28,174.0,SUCCESS,Bank Transfer,Andhra Pradesh,False
B010645,2024-08-26,204.0,SUCCESS,Cash,West Bengal,False
B015370,2026-01-20,180.0,SUCCESS,Cash,Rajasthan,False
B004179,2025-01-10,212.0,SUCCESS,Post Office,Others,False
B009748,2024-12-08,206.0,SUCCESS,Cash,Bihar,False
B011537,2024-06-11,260.0,SUCCESS,Post Office,Uttar Pradesh,False
B045058,2025-09-08,153.0,SUCCESS,DBT,Rajasthan,False
B042300,2024-06-29,196.0,SUCCESS,Cash,Maharashtra,False
B034846,2025-03-21,228.0,SUCCESS,Post Office,West Bengal,False
B003516,2025-09-22,231.0,FAILED,Post Office,West Bengal,False
B030662,2024-11-13,242.19,FAILED,Cash,Karnataka,True
B029529,2026-03-03,221.86,SUCCESS,Cash,Others,True
B026748,2026-05-17,222.0,FAILED,Post Office,Uttar Pradesh,False
B021112,2025-08-27,184.0,FAILED,DBT,Others,False
B025211,2026-02-24,100.0,FAILED,DBT,Andhra Pradesh,False
B038755,2026-04-27,214.0,FAILED,Post Office,Andhra Pradesh,False
B040658,2025-09-26,297.0,SUCCESS,Bank Transfer,Maharashtra,False
B031711,2024-08-10,238.0,SUCCESS,Cash,Others,False
B015246,2025-06-09,368.0,SUCCESS,Cash,Others,False
B035085,2025-07-10,240.0,SUCCESS,Post Office,Karnataka,False
B017301,2024-08-06,238.32,FAILED,DBT,Bihar,True
B005900,2025-03-10,242.0,SUCCESS,Post Office,Gujarat,False
B019067,2024-07-04,225.96,SUCCESS,Post Office,Madhya Pradesh,True
B049117,2024-08-13,190.0,SUCCESS,Cash,Tamil Nadu,False
B025591,2026-04-15,223.0,SUCCESS,DBT,Karnataka,False
B007750,2026-05-25,208.0,SUCCESS,Cash,Karnataka,False
B010945,2025-05-15,220.0,SUCCESS,Cash,Others,False
B019344,2024-11-03,188.0,SUCCESS,Cash,Gujarat,False
B032155,2024-12-15,251.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B016350,2026-01-10,261.0,SUCCESS,Post Office,Others,False
B017986,2024-11-11,100.0,SUCCESS,DBT,Others,False
B026051,2025-12-01,245.85,SUCCESS,Cash,West Bengal,True
B019292,2024-07-08,274.0,SUCCESS,Bank Transfer,Others,False
B047413,2025-04-01,193.0,SUCCESS,Post Office,Andhra Pradesh,False
B012244,2025-10-14,330.0,SUCCESS,Bank Transfer,Maharashtra,False
B023458,2026-01-08,278.0,SUCCESS,Bank Transfer,Uttar Pradesh,False
B025785,2024-12-19,218.0,SUCCESS,Bank Transfer,Andhra Pradesh,False
B005503,2024-08-05,218.0,SUCCESS,Bank Transfer,Gujarat,False
B000076,2024-12-14,184.78,SUCCESS,Cash,Uttar Pradesh,True
B017554,2025-09-15,235.93,SUCCESS,Bank Transfer,Others,True
B047016,2025-01-06,312.0,SUCCESS,Post Office,Others,False
B049606,2024-06-20,297.34,SUCCESS,Post Office,Andhra Pradesh,True
B003824,2024-11-09,199.01,SUCCESS,Cash,Uttar Pradesh,True
B030688,2026-03-21,197.0,FAILED,DBT,Gujarat,False
B006121,2025-11-09,298.0,SUCCESS,Cash,Gujarat,False
B031363,2024-07-19,272.05,SUCCESS,Cash,Others,True
B032956,2024-06-12,298.0,FAILED,DBT,Uttar Pradesh,False
B018362,2026-03-29,174.0,FAILED,Bank Transfer,West Bengal,False
B007857,2026-03-21,257.0,FAILED,Bank Transfer,Maharashtra,False
B014132,2024-10-30,187.0,SUCCESS,DBT,West Bengal,False
B015567,2024-10-23,265.0,FAILED,Bank Transfer,Maharashtra,False
B017654,2024-08-07,215.27,SUCCESS,Bank Transfer,Others,True
B018263,2025-08-14,216.0,SUCCESS,Cash,Others,False
B023473,2024-12-27,353.0,SUCCESS,DBT,Bihar,False
B004778,2024-07-31,183.0,SUCCESS,Cash,Others,False
B024723,2024-09-28,252.0,SUCCESS,DBT,Gujarat,False
B038734,2024-12-14,211.0,SUCCESS,Bank Transfer,Others,False
B043548,2025-02-21,212.0,FAILED,Bank Transfer,Karnataka,False
B035441,2025-05-02,340.0,FAILED,Post Office,Maharashtra,False
B012078,2025-09-14,220.0,SUCCESS,Post Office,Uttar Pradesh,False
B038156,2025-10-24,367.0,FAILED,DBT,Bihar,False
B045946,2025-09-03,219.0,SUCCESS,Cash,Maharashtra,False
B012363,2025-10-12,218.0,SUCCESS,Cash,Gujarat,False
B021547,2025-06-20,328.26,SUCCESS,Cash,Maharashtra,True
B040728,2025-02-27,216.0,FAILED,Post Office,Uttar Pradesh,False
B047344,2025-05-12,232.0,SUCCESS,Cash,Maharashtra,False
B010960,2025-10-29,211.0,FAILED,Bank Transfer,Others,False
B007420,2024-10-31,307.0,SUCCESS,DBT,Uttar Pradesh,False
B036406,2024-07-19,170.11,SUCCESS,Bank Transfer,West Bengal,True
B014674,2026-04-02,234.0,FAILED,Post Office,Andhra Pradesh,False
B011749,2024-08-13,300.0,SUCCESS,Post Office,Others,False
B032919,2024-06-20,207.0,SUCCESS,Cash,Others,False
B015482,2024-11-23,81.52,FAILED,Bank Transfer,Others,True
B017078,2026-01-11,236.0,SUCCESS,Cash,Uttar Pradesh,False
B029441,2025-08-11,224.0,SUCCESS,Post Office,Maharashtra,False
B021770,2024-10-26,297.78,SUCCESS,Bank Transfer,Andhra Pradesh,True
B038574,2025-03-19,403.62,SUCCESS,Post Office,Others,True
B018204,2026-04-30,247.0,SUCCESS,Bank Transfer,Gujarat,False
B004562,2026-02-08,240.0,FAILED,Bank Transfer,Andhra Pradesh,False
B012775,2025-03-30,313.0,SUCCESS,Bank Transfer,Andhra Pradesh,False
B022575,2024-09-21,337.0,FAILED,Cash,Gujarat,False
B012561,2025-12-19,209.0,FAILED,Bank Transfer,Bihar,False
B021395,2024-09-05,213.0,FAILED,DBT,Uttar Pradesh,False
B041263,2026-04-07,355.0,FAILED,Cash,Uttar Pradesh,False
B008955,2026-01-24,205.0,SUCCESS,Post Office,Uttar Pradesh,False
B040792,2025-12-15,270.0,SUCCESS,Cash,Others,False
B029690,2026-05-28,223.0,SUCCESS,DBT,Maharashtra,False
B010180,2025-08-16,291.0,SUCCESS,Post Office,Others,False
B015352,2024-07-01,229.0,FAILED,Bank Transfer,Tamil Nadu,False
B027243,2026-04-29,176.0,SUCCESS,DBT,Bihar,False
B046945,2025-02-25,209.0,SUCCESS,DBT,Bihar,False
B028405,2025-11-21,314.63,SUCCESS,Post Office,Uttar Pradesh,True
B040448,2026-03-30,239.0,FAILED,Post Office,Uttar Pradesh,False
B025444,2026-01-07,100.0,SUCCESS,Cash,Others,False
B027829,2025-12-30,273.0,FAILED,Cash,Bihar,False
B046520,2025-12-14,116.0,FAILED,Bank Transfer,Uttar Pradesh,False
B006154,2025-09-21,368.0,FAILED,DBT,Gujarat,False
B000355,2025-08-05,197.0,SUCCESS,Bank Transfer,Bihar,False
B005696,2025-09-20,110.0,SUCCESS,Cash,Maharashtra,False
B030833,2025-06-05,197.0,SUCCESS,Cash,Rajasthan,False
B006830,2024-09-02,189.0,SUCCESS,Cash,Maharashtra,False
B010523,2026-02-14,193.0,SUCCESS,Bank Transfer,Maharashtra,False
B018624,2025-01-11,219.0,SUCCESS,Cash,Uttar Pradesh,False
B047015,2025-04-14,266.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B025045,2025-03-04,265.0,SUCCESS,Post Office,Others,False
B037623,2026-02-21,188.0,SUCCESS,DBT,Maharashtra,False
B018360,2025-06-04,213.0,FAILED,Post Office,Others,False
B042712,2025-10-16,350.0,SUCCESS,DBT,Maharashtra,False
B032509,2024-12-12,276.0,SUCCESS,Post Office,Rajasthan,False
B012131,2025-03-16,242.0,SUCCESS,Bank Transfer,Maharashtra,False
B005571,2025-02-28,248.0,FAILED,Cash,Others,False
B026344,2024-12-09,284.0,SUCCESS,Cash,Others,False
B029995,2025-08-19,179.0,SUCCESS,Cash,Maharashtra,False
B049600,2025-02-21,225.0,FAILED,Cash,Maharashtra,False
B047034,2025-08-25,342.0,SUCCESS,DBT,Bihar,False
B007103,2026-04-17,226.0,SUCCESS,Post Office,West Bengal,False
B045329,2025-02-01,316.0,SUCCESS,Bank Transfer,Others,False
B049912,2025-08-21,330.0,SUCCESS,DBT,Maharashtra,False
B000410,2025-07-22,220.0,FAILED,DBT,Uttar Pradesh,False
B024469,2025-05-27,279.0,SUCCESS,Cash,Tamil Nadu,False
B043433,2025-05-25,193.0,SUCCESS,Post Office,Bihar,False
B010305,2024-08-29,212.69,SUCCESS,Bank Transfer,Uttar Pradesh,True
B033531,2026-05-01,244.0,FAILED,Post Office,Others,False
B020591,2025-03-22,331.93,SUCCESS,DBT,Andhra Pradesh,True
B018212,2025-04-24,116.33,SUCCESS,Bank Transfer,Others,True
B005201,2025-06-09,255.0,SUCCESS,Cash,Others,False
B030765,2025-05-30,220.0,FAILED,Bank Transfer,Tamil Nadu,False
B010505,2025-12-30,317.0,SUCCESS,DBT,Tamil Nadu,False
B004881,2025-04-08,315.0,SUCCESS,Cash,Others,False
B045122,2025-04-04,258.0,SUCCESS,DBT,Maharashtra,False
B015947,2025-11-13,221.0,FAILED,Cash,Others,False
B030203,2025-10-21,122.0,FAILED,DBT,Maharashtra,False
B042679,2026-02-26,266.0,FAILED,Post Office,Uttar Pradesh,False
B017644,2024-07-17,190.0,SUCCESS,Bank Transfer,Others,False
B048498,2025-03-16,254.0,SUCCESS,DBT,Bihar,False
B026464,2024-12-15,275.0,FAILED,Bank Transfer,West Bengal,False
B002259,2024-12-02,180.0,SUCCESS,Post Office,Madhya Pradesh,False
B001755,2025-02-02,318.0,FAILED,Post Office,Others,False
B023541,2025-06-19,211.76,SUCCESS,Post Office,Uttar Pradesh,True
B009158,2025-07-20,238.0,SUCCESS,Bank Transfer,Others,False
B033286,2025-09-13,206.0,SUCCESS,Bank Transfer,Others,False
B040441,2025-04-18,242.0,SUCCESS,DBT,Uttar Pradesh,False
B046375,2025-09-09,319.0,SUCCESS,Cash,Uttar Pradesh,False
B012024,2026-02-13,180.0,SUCCESS,Post Office,Maharashtra,False
B037429,2025-05-31,178.0,SUCCESS,Post Office,Bihar,False
B038570,2025-04-14,308.0,SUCCESS,Cash,Gujarat,False
B049072,2025-08-08,325.55,SUCCESS,Bank Transfer,Rajasthan,True
B024634,2025-07-19,370.0,SUCCESS,DBT,Others,False
B030197,2024-06-29,328.0,SUCCESS,Cash,Others,False
B002700,2025-01-05,246.0,SUCCESS,Post Office,Uttar Pradesh,False
B044017,2026-04-18,366.0,SUCCESS,Post Office,Maharashtra,False
B030698,2026-02-17,310.0,SUCCESS,Bank Transfer,Others,False
B030945,2026-03-14,200.0,FAILED,Cash,Andhra Pradesh,False
B045085,2025-05-27,226.0,SUCCESS,DBT,Andhra Pradesh,False
B039784,2025-09-06,221.0,SUCCESS,DBT,Maharashtra,False
B035938,2025-08-30,319.0,SUCCESS,DBT,Rajasthan,False
B040810,2024-12-02,236.0,FAILED,Post Office,Uttar Pradesh,False
B007772,2025-04-24,248.53,SUCCESS,DBT,Others,True
B037730,2025-10-17,182.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B002052,2025-05-22,100.0,SUCCESS,Cash,Bihar,False
B017147,2025-08-13,180.0,SUCCESS,Post Office,Karnataka,False
B044277,2024-06-11,190.0,FAILED,DBT,Uttar Pradesh,False
B047421,2026-01-28,214.0,SUCCESS,Bank Transfer,Andhra Pradesh,False
B012256,2026-01-14,316.0,SUCCESS,Post Office,Others,False
B020820,2025-08-14,102.0,SUCCESS,DBT,Others,False
B006181,2026-04-06,129.0,SUCCESS,Cash,Uttar Pradesh,False
B048433,2024-12-07,212.0,SUCCESS,DBT,West Bengal,False
B021131,2026-01-01,271.0,FAILED,Bank Transfer,Others,False
B032362,2025-11-01,291.0,SUCCESS,Cash,Others,False
B003061,2025-06-29,222.0,SUCCESS,Cash,Maharashtra,False
B001828,2025-04-12,110.0,SUCCESS,DBT,Gujarat,False
B034669,2025-10-04,183.0,SUCCESS,Bank Transfer,Others,False
B024838,2026-01-02,245.0,SUCCESS,Bank Transfer,Tamil Nadu,False
B035559,2024-11-25,265.16,SUCCESS,Bank Transfer,Bihar,True
B028293,2026-01-04,192.0,FAILED,Cash,Others,False
B036582,2024-08-09,277.0,SUCCESS,Post Office,Rajasthan,False
B018595,2025-03-21,159.0,SUCCESS,Post Office,Others,False
B045400,2024-08-05,199.0,SUCCESS,Cash,Maharashtra,False
B023804,2024-06-12,225.0,SUCCESS,DBT,West Bengal,False
B043553,2024-07-17,200.41,FAILED,Post Office,Bihar,True
B044755,2025-12-07,214.0,SUCCESS,Cash,West Bengal,False
B044482,2025-06-05,222.0,FAILED,DBT,Maharashtra,False
B002106,2024-09-01,126.0,SUCCESS,Bank Transfer,Gujarat,False
B010069,2026-04-10,229.0,SUCCESS,Post Office,Tamil Nadu,False
B003707,2026-05-15,242.0,SUCCESS,Post Office,Andhra Pradesh,False
B028467,2024-08-19,228.57,SUCCESS,DBT,Uttar Pradesh,True
B029208,2025-05-09,264.0,SUCCESS,Cash,Andhra Pradesh,False
B010005,2025-05-03,173.0,SUCCESS,Post Office,Others,False
B049562,2026-01-18,221.0,SUCCESS,DBT,Uttar Pradesh,False
B047681,2026-04-08,249.0,FAILED,DBT,Bihar,False
B009474,2025-06-11,201.0,SUCCESS,Bank Transfer,Madhya Pradesh,False
B007860,2026-02-21,230.39,SUCCESS,Post Office,West Bengal,True
B030774,2025-06-04,271.54,SUCCESS,Cash,Uttar Pradesh,True
B045823,2025-05-10,100.0,SUCCESS,Post Office,Others,False
B031971,2024-09-18,141.63,FAILED,Cash,Maharashtra,True
B007034,2025-02-09,185.0,SUCCESS,Bank Transfer,Others,False
B049719,2025-05-04,208.0,FAILED,Cash,Madhya Pradesh,False
B024041,2025-12-26,198.73,FAILED,Post Office,Others,True
B030632,2024-08-10,199.07,SUCCESS,DBT,Gujarat,True
B049404,2025-11-23,319.0,SUCCESS,Bank Transfer,Gujarat,False
B007433,2025-07-15,111.0,SUCCESS,DBT,Bihar,False
B013383,2024-11-23,215.0,FAILED,Post Office,Others,False
B012930,2025-05-20,231.0,SUCCESS,Bank Transfer,Others,False
B034983,2025-01-08,230.0,FAILED,Post Office,Rajasthan,False
B005425,2024-12-05,352.47,FAILED,Bank Transfer,Madhya Pradesh,True
B028621,2024-07-20,223.0,SUCCESS,DBT,Others,False
B013537,2025-01-25,91.0,FAILED,DBT,West Bengal,True
B000699,2024-06-14,100.0,SUCCESS,Post Office,Tamil Nadu,False
B042181,2025-06-11,210.0,SUCCESS,Cash,Tamil Nadu,False
B043232,2024-10-27,291.0,SUCCESS,Bank Transfer,Karnataka,False
B000955,2024-12-10,271.0,SUCCESS,DBT,Others,False
B028271,2024-10-18,102.0,FAILED,Cash,Bihar,False
B008839,2024-12-16,303.84,SUCCESS,Bank Transfer,Gujarat,True
B035642,2025-03-31,364.0,SUCCESS,Post Office,Madhya Pradesh,False
B017166,2026-04-18,408.88,SUCCESS,Bank Transfer,Karnataka,True
